timestamp;sensor_index;lane_id;user_type;direction;speed
06/05/2024 07:22:56;1;1;cyclist;in;28
06/05/2024 07:25:47;1;1;cyclist;in;18
06/05/2024 07:30:54;1;3;cyclist;out;24
06/05/2024 07:32:28;1;2;cyclist;in;28
06/05/2024 07:34:06;1;1;cyclist;in;24
06/05/2024 07:37:25;1;1;cyclist;in;20
06/05/2024 07:38:00;1;1;cyclist;in;24
06/05/2024 07:38:28;1;1;cyclist;in;24
06/05/2024 07:39:07;1;3;cyclist;out;36
06/05/2024 07:39:31;1;1;cyclist;in;28
06/05/2024 07:41:03;1;2;cyclist;in;24
06/05/2024 07:42:23;1;2;cyclist;in;24
06/05/2024 07:43:34;1;1;cyclist;in;24
06/05/2024 07:43:37;1;1;cyclist;in;24
06/05/2024 07:43:58;1;1;cyclist;in;24
06/05/2024 07:45:51;1;1;cyclist;in;20
06/05/2024 07:47:44;1;1;cyclist;in;28
06/05/2024 07:51:07;1;1;cyclist;in;24
06/05/2024 07:52:42;1;3;cyclist;out;20
06/05/2024 08:03:32;1;3;cyclist;out;24
06/05/2024 08:04:55;1;1;cyclist;in;28
06/05/2024 08:05:20;1;2;cyclist;out;28
06/05/2024 08:06:14;1;3;cyclist;out;11
06/05/2024 08:06:14;1;2;cyclist;out;12
06/05/2024 08:06:46;1;1;cyclist;in;18
06/05/2024 08:06:51;1;1;cyclist;in;20
06/05/2024 08:14:20;1;1;cyclist;in;28
06/05/2024 08:15:06;1;3;cyclist;out;24
06/05/2024 08:15:18;1;3;cyclist;out;24
06/05/2024 08:18:03;1;1;cyclist;in;24
06/05/2024 08:18:25;1;2;cyclist;out;13
06/05/2024 08:19:20;1;1;cyclist;in;24
06/05/2024 08:20:29;1;1;cyclist;in;20
06/05/2024 08:23:40;1;3;cyclist;out;28
06/05/2024 08:25:22;1;3;cyclist;out;24
06/05/2024 08:26:05;1;1;cyclist;in;20
06/05/2024 08:29:34;1;1;cyclist;in;24
06/05/2024 08:31:20;1;1;cyclist;in;24
06/05/2024 08:32:10;1;1;cyclist;in;24
06/05/2024 08:39:20;1;1;cyclist;in;24
06/05/2024 08:47:07;1;3;cyclist;out;28
06/05/2024 08:47:11;1;1;cyclist;in;24
06/05/2024 08:54:51;1;3;cyclist;out;20
06/05/2024 08:56:25;1;3;cyclist;out;24
06/05/2024 08:56:25;1;3;cyclist;out;24
06/05/2024 09:07:59;1;2;cyclist;in;36
06/05/2024 09:11:56;1;1;cyclist;in;14
06/05/2024 09:12:54;1;3;cyclist;out;24
06/05/2024 09:13:20;1;1;cyclist;in;24
06/05/2024 09:17:35;1;1;cyclist;in;18
06/05/2024 09:24:32;1;3;cyclist;out;14
06/05/2024 09:26:56;1;3;cyclist;out;20
06/05/2024 09:26:56;1;3;cyclist;out;20
06/05/2024 09:29:06;1;3;cyclist;out;24
06/05/2024 09:39:58;1;1;cyclist;in;28
06/05/2024 09:42:16;1;2;cyclist;in;24
06/05/2024 09:44:34;1;3;cyclist;out;20
06/05/2024 09:44:34;1;3;cyclist;out;20
06/05/2024 09:45:32;1;3;cyclist;out;28
06/05/2024 09:47:37;1;1;cyclist;in;20
06/05/2024 09:47:37;1;1;cyclist;in;20
06/05/2024 09:49:03;1;3;cyclist;out;24
06/05/2024 09:49:47;1;1;cyclist;in;13
06/05/2024 09:55:22;1;3;cyclist;out;20
06/05/2024 10:08:18;1;1;cyclist;out;20
06/05/2024 10:08:18;1;2;cyclist;out;20
06/05/2024 10:13:19;1;3;cyclist;out;16
06/05/2024 10:14:28;1;1;cyclist;in;24
06/05/2024 10:15:59;1;1;cyclist;in;18
06/05/2024 10:16:01;1;1;cyclist;in;24
06/05/2024 10:17:06;1;2;cyclist;in;24
06/05/2024 10:17:06;1;3;cyclist;in;24
06/05/2024 10:17:57;1;1;cyclist;in;28
06/05/2024 10:19:47;1;1;cyclist;in;24
06/05/2024 10:23:03;1;1;cyclist;in;18
06/05/2024 10:23:05;1;2;cyclist;in;24
06/05/2024 10:26:09;1;1;cyclist;in;14
06/05/2024 10:26:09;1;2;cyclist;in;16
06/05/2024 10:26:09;1;1;cyclist;in;14
06/05/2024 10:30:14;1;3;cyclist;in;28
06/05/2024 10:30:14;1;1;cyclist;in;24
06/05/2024 10:30:52;1;1;cyclist;in;18
06/05/2024 10:39:25;1;3;cyclist;out;24
06/05/2024 10:39:41;1;3;cyclist;out;20
06/05/2024 10:40:46;1;1;cyclist;in;13
06/05/2024 10:41:53;1;1;cyclist;in;13
06/05/2024 10:45:49;1;1;cyclist;in;24
06/05/2024 10:54:51;1;3;cyclist;out;13
06/05/2024 10:57:41;1;3;cyclist;out;24
06/05/2024 10:59:21;1;3;cyclist;out;20
06/05/2024 11:00:18;1;3;cyclist;out;11
06/05/2024 11:00:40;1;3;cyclist;out;36
06/05/2024 11:01:26;1;3;cyclist;out;20
06/05/2024 11:01:45;1;1;cyclist;in;24
06/05/2024 11:02:02;1;3;cyclist;out;28
06/05/2024 11:02:51;1;3;cyclist;out;24
06/05/2024 11:03:39;1;2;cyclist;out;24
06/05/2024 11:08:50;1;3;cyclist;out;13
06/05/2024 11:08:52;1;3;cyclist;out;13
06/05/2024 11:08:52;1;1;cyclist;out;18
06/05/2024 11:09:07;1;1;cyclist;in;18
06/05/2024 11:09:09;1;1;cyclist;in;20
06/05/2024 11:12:05;1;3;cyclist;in;12
06/05/2024 11:14:10;1;1;cyclist;in;20
06/05/2024 11:18:46;1;3;cyclist;out;28
06/05/2024 11:22:02;1;2;cyclist;out;18
06/05/2024 11:22:22;1;1;cyclist;in;18
06/05/2024 11:23:06;1;3;cyclist;out;20
06/05/2024 11:29:24;1;3;cyclist;out;24
06/05/2024 11:31:12;1;2;cyclist;out;24
06/05/2024 11:31:25;1;1;cyclist;in;18
06/05/2024 11:33:18;1;2;cyclist;out;24
06/05/2024 11:38:39;1;1;cyclist;in;28
06/05/2024 11:39:51;1;3;cyclist;out;36
06/05/2024 11:42:28;1;1;cyclist;in;18
06/05/2024 11:48:24;1;1;cyclist;in;20
06/05/2024 11:50:45;1;2;cyclist;in;36
06/05/2024 11:53:14;1;3;cyclist;out;24
06/05/2024 11:53:20;1;3;cyclist;out;24
06/05/2024 11:54:24;1;3;cyclist;out;18
06/05/2024 11:54:24;1;3;cyclist;out;18
06/05/2024 11:56:12;1;1;cyclist;in;24
06/05/2024 11:57:10;1;1;cyclist;in;24
06/05/2024 12:00:10;1;1;cyclist;in;28
06/05/2024 12:00:30;1;1;cyclist;in;18
06/05/2024 12:01:18;1;3;cyclist;out;18
06/05/2024 12:04:06;1;1;cyclist;in;24
06/05/2024 12:04:11;1;3;cyclist;out;28
06/05/2024 12:07:15;1;3;cyclist;out;28
06/05/2024 12:08:32;1;2;cyclist;in;28
06/05/2024 12:10:59;1;1;cyclist;in;28
06/05/2024 12:11:13;1;3;cyclist;out;24
06/05/2024 12:11:17;1;1;cyclist;in;13
06/05/2024 12:16:19;1;3;cyclist;out;36
06/05/2024 12:20:29;1;3;cyclist;out;24
06/05/2024 12:28:12;1;3;cyclist;out;20
06/05/2024 12:33:12;1;1;cyclist;in;16
06/05/2024 12:33:12;1;2;cyclist;in;16
06/05/2024 12:33:12;1;1;cyclist;in;16
06/05/2024 12:33:12;1;1;cyclist;in;16
06/05/2024 12:33:14;1;1;cyclist;in;16
06/05/2024 12:33:48;1;3;cyclist;out;16
06/05/2024 12:33:48;1;2;cyclist;out;16
06/05/2024 12:34:58;1;1;cyclist;in;24
06/05/2024 12:34:59;1;2;cyclist;in;36
06/05/2024 12:38:16;1;1;cyclist;in;20
06/05/2024 12:40:39;1;1;cyclist;in;24
06/05/2024 12:46:58;1;3;cyclist;out;24
06/05/2024 12:47:20;1;1;cyclist;in;20
06/05/2024 12:50:02;1;3;cyclist;out;24
06/05/2024 12:50:14;1;1;cyclist;in;24
06/05/2024 12:51:07;1;1;cyclist;in;18
06/05/2024 12:52:08;1;3;cyclist;out;24
06/05/2024 12:52:18;1;1;cyclist;in;24
06/05/2024 12:52:19;1;1;cyclist;in;24
06/05/2024 12:52:54;1;3;cyclist;out;24
06/05/2024 12:54:37;1;2;cyclist;out;24
06/05/2024 12:58:36;1;1;cyclist;out;24
06/05/2024 12:58:36;1;3;cyclist;out;24
06/05/2024 13:01:10;1;1;cyclist;in;24
06/05/2024 13:03:14;1;1;cyclist;in;20
06/05/2024 13:05:35;1;3;cyclist;out;24
06/05/2024 13:09:51;1;3;cyclist;out;20
06/05/2024 13:09:51;1;2;cyclist;out;20
06/05/2024 13:10:24;1;3;cyclist;out;28
06/05/2024 13:11:27;1;1;cyclist;in;24
06/05/2024 13:12:05;1;3;cyclist;out;24
06/05/2024 13:12:06;1;3;cyclist;out;24
06/05/2024 13:12:45;1;3;cyclist;out;24
06/05/2024 13:12:56;1;3;cyclist;out;16
06/05/2024 13:14:29;1;1;cyclist;in;20
06/05/2024 13:18:17;1;2;cyclist;in;18
06/05/2024 13:18:53;1;3;cyclist;out;28
06/05/2024 13:19:03;1;3;cyclist;out;18
06/05/2024 13:19:03;1;2;cyclist;out;18
06/05/2024 13:20:54;1;1;cyclist;out;14
06/05/2024 13:20:54;1;3;cyclist;out;14
06/05/2024 13:23:36;1;1;cyclist;in;20
06/05/2024 13:25:10;1;3;cyclist;out;36
06/05/2024 13:25:47;1;3;cyclist;out;18
06/05/2024 13:26:58;1;3;cyclist;out;28
06/05/2024 13:27:11;1;2;cyclist;out;20
06/05/2024 13:29:26;1;3;cyclist;out;24
06/05/2024 13:30:01;1;1;cyclist;in;20
06/05/2024 13:30:01;1;1;cyclist;in;20
06/05/2024 13:30:37;1;3;cyclist;in;18
06/05/2024 13:30:37;1;1;cyclist;in;18
06/05/2024 13:30:37;1;1;cyclist;in;18
06/05/2024 13:32:51;1;2;cyclist;out;14
06/05/2024 13:36:56;1;1;cyclist;in;18
06/05/2024 13:36:59;1;1;cyclist;in;18
06/05/2024 13:38:51;1;1;cyclist;in;18
06/05/2024 13:39:33;1;2;cyclist;out;18
06/05/2024 13:41:51;1;3;cyclist;in;24
06/05/2024 13:44:33;1;1;cyclist;in;20
06/05/2024 13:45:08;1;1;cyclist;in;14
06/05/2024 13:45:14;1;3;cyclist;out;24
06/05/2024 13:45:27;1;3;cyclist;out;24
06/05/2024 13:49:09;1;1;cyclist;in;24
06/05/2024 13:49:11;1;1;cyclist;in;24
06/05/2024 13:50:11;1;3;cyclist;out;28
06/05/2024 13:52:06;1;3;cyclist;out;24
06/05/2024 13:52:51;1;1;cyclist;in;24
06/05/2024 13:53:42;1;3;cyclist;out;36
06/05/2024 13:53:53;1;3;cyclist;out;13
06/05/2024 13:53:53;1;2;cyclist;in;0
06/05/2024 13:53:53;1;3;cyclist;out;13
06/05/2024 13:54:10;1;1;cyclist;in;13
06/05/2024 13:54:11;1;1;cyclist;in;18
06/05/2024 13:54:49;1;1;cyclist;in;16
06/05/2024 13:55:24;1;2;cyclist;out;18
06/05/2024 13:55:24;1;3;cyclist;out;16
06/05/2024 13:56:52;1;1;cyclist;in;18
06/05/2024 13:56:53;1;3;cyclist;out;28
06/05/2024 13:57:13;1;3;cyclist;out;24
06/05/2024 13:59:21;1;1;cyclist;in;20
06/05/2024 14:00:10;1;3;cyclist;out;24
06/05/2024 14:00:19;1;1;cyclist;in;24
06/05/2024 14:00:35;1;3;cyclist;out;28
06/05/2024 14:00:47;1;3;cyclist;out;36
06/05/2024 14:01:34;1;2;cyclist;out;24
06/05/2024 14:04:44;1;3;cyclist;out;24
06/05/2024 14:04:44;1;1;cyclist;in;18
06/05/2024 14:07:23;1;3;cyclist;out;24
06/05/2024 14:10:40;1;1;cyclist;out;14
06/05/2024 14:10:40;1;3;cyclist;out;14
06/05/2024 14:11:40;1;3;cyclist;out;24
06/05/2024 14:12:14;1;3;cyclist;in;20
06/05/2024 14:12:14;1;1;cyclist;in;24
06/05/2024 14:14:28;1;1;cyclist;in;14
06/05/2024 14:14:46;1;2;cyclist;out;36
06/05/2024 14:15:42;1;1;cyclist;in;20
06/05/2024 14:16:15;1;3;cyclist;out;24
06/05/2024 14:18:03;1;1;cyclist;in;20
06/05/2024 14:20:13;1;1;cyclist;in;20
06/05/2024 14:20:43;1;3;cyclist;out;24
06/05/2024 14:22:20;1;1;cyclist;in;20
06/05/2024 14:22:34;1;1;cyclist;in;18
06/05/2024 14:25:10;1;3;cyclist;out;28
06/05/2024 14:27:38;1;3;cyclist;out;24
06/05/2024 14:28:51;1;1;cyclist;in;24
06/05/2024 14:29:19;1;1;cyclist;in;12
06/05/2024 14:31:03;1;1;cyclist;in;16
06/05/2024 14:33:31;1;1;cyclist;in;18
06/05/2024 14:34:48;1;3;cyclist;out;16
06/05/2024 14:34:48;1;2;cyclist;out;14
06/05/2024 14:34:48;1;3;cyclist;out;16
06/05/2024 14:34:49;1;3;cyclist;out;14
06/05/2024 14:34:50;1;3;cyclist;out;14
06/05/2024 14:34:50;1;2;cyclist;out;13
06/05/2024 14:34:50;1;1;cyclist;out;14
06/05/2024 14:34:50;1;3;cyclist;out;14
06/05/2024 14:35:00;1;1;cyclist;in;24
06/05/2024 14:35:25;1;3;cyclist;out;20
06/05/2024 14:35:25;1;2;cyclist;out;18
06/05/2024 14:35:25;1;3;cyclist;out;20
06/05/2024 14:35:37;1;1;cyclist;in;28
06/05/2024 14:35:39;1;3;cyclist;out;20
06/05/2024 14:36:02;1;2;cyclist;out;24
06/05/2024 14:41:05;1;3;cyclist;out;24
06/05/2024 14:41:22;1;1;cyclist;in;9
06/05/2024 14:45:35;1;3;cyclist;out;20
06/05/2024 14:48:00;1;2;cyclist;out;28
06/05/2024 14:48:12;1;2;cyclist;out;20
06/05/2024 14:49:54;1;1;cyclist;in;14
06/05/2024 14:52:36;1;3;cyclist;out;24
06/05/2024 14:53:16;1;1;cyclist;in;14
06/05/2024 14:54:12;1;1;cyclist;in;16
06/05/2024 14:56:43;1;3;cyclist;out;24
06/05/2024 14:57:08;1;3;cyclist;out;20
06/05/2024 14:57:29;1;1;cyclist;out;16
06/05/2024 14:57:29;1;2;cyclist;out;14
06/05/2024 14:58:40;1;3;cyclist;out;20
06/05/2024 14:59:15;1;3;cyclist;out;24
06/05/2024 14:59:28;1;3;cyclist;out;28
06/05/2024 14:59:34;1;1;cyclist;in;18
06/05/2024 15:00:17;1;3;cyclist;out;28
06/05/2024 15:02:19;1;3;cyclist;out;28
06/05/2024 15:04:20;1;1;cyclist;in;18
06/05/2024 15:06:47;1;1;cyclist;in;24
06/05/2024 15:07:12;1;1;cyclist;out;20
06/05/2024 15:07:52;1;1;cyclist;out;24
06/05/2024 15:08:42;1;1;cyclist;in;13
06/05/2024 15:08:42;1;1;cyclist;in;13
06/05/2024 15:09:20;1;1;cyclist;in;28
06/05/2024 15:12:15;1;2;cyclist;out;16
06/05/2024 15:12:15;1;1;cyclist;out;14
06/05/2024 15:12:37;1;1;cyclist;in;18
06/05/2024 15:12:50;1;1;cyclist;out;20
06/05/2024 15:12:50;1;2;cyclist;out;20
06/05/2024 15:16:42;1;1;cyclist;in;28
06/05/2024 15:17:07;1;1;cyclist;out;20
06/05/2024 15:18:03;1;1;cyclist;out;24
06/05/2024 15:20:49;1;1;cyclist;in;20
06/05/2024 15:21:13;1;2;cyclist;out;18
06/05/2024 15:21:15;1;1;cyclist;out;20
06/05/2024 15:21:16;1;3;cyclist;in;0
06/05/2024 15:21:16;1;2;cyclist;out;18
06/05/2024 15:21:19;1;2;cyclist;out;20
06/05/2024 15:21:19;1;1;cyclist;out;18
06/05/2024 15:22:25;1;3;cyclist;out;16
06/05/2024 15:23:11;1;3;cyclist;out;24
06/05/2024 15:23:24;1;3;cyclist;out;28
06/05/2024 15:23:48;1;3;cyclist;out;24
06/05/2024 15:23:53;1;2;cyclist;in;24
06/05/2024 15:24:25;1;1;cyclist;in;20
06/05/2024 15:28:20;1;2;cyclist;out;20
06/05/2024 15:29:01;1;1;cyclist;out;48
06/05/2024 15:31:17;1;1;cyclist;out;24
06/05/2024 15:32:24;1;3;cyclist;out;24
06/05/2024 15:32:38;1;2;cyclist;in;24
06/05/2024 15:33:01;1;2;cyclist;in;24
06/05/2024 15:34:30;1;2;cyclist;in;18
06/05/2024 15:34:34;1;2;cyclist;in;16
06/05/2024 15:34:41;1;2;cyclist;in;14
06/05/2024 15:34:46;1;2;cyclist;in;24
06/05/2024 15:35:51;1;3;cyclist;out;36
06/05/2024 15:36:57;1;1;cyclist;in;16
06/05/2024 15:37:32;1;1;cyclist;in;28
06/05/2024 15:37:39;1;1;cyclist;in;20
06/05/2024 15:38:17;1;3;cyclist;out;24
06/05/2024 15:38:19;1;2;cyclist;out;20
06/05/2024 15:38:55;1;1;cyclist;in;20
06/05/2024 15:39:35;1;1;cyclist;in;24
06/05/2024 15:41:46;1;1;cyclist;in;20
06/05/2024 15:42:36;1;3;cyclist;out;16
06/05/2024 15:44:37;1;1;cyclist;in;24
06/05/2024 15:45:15;1;1;cyclist;in;18
06/05/2024 15:45:32;1;1;cyclist;in;18
06/05/2024 15:46:18;1;1;cyclist;in;20
06/05/2024 15:46:47;1;3;cyclist;out;36
06/05/2024 15:51:15;1;3;cyclist;out;28
06/05/2024 15:51:25;1;3;cyclist;out;20
06/05/2024 15:52:35;1;2;cyclist;in;13
06/05/2024 15:52:37;1;1;cyclist;in;12
06/05/2024 15:53:48;1;1;cyclist;in;24
06/05/2024 15:53:54;1;3;cyclist;out;16
06/05/2024 15:53:54;1;2;cyclist;out;14
06/05/2024 15:54:44;1;2;cyclist;in;28
06/05/2024 15:55:26;1;3;cyclist;out;24
06/05/2024 15:56:57;1;3;cyclist;out;36
06/05/2024 15:57:19;1;2;cyclist;out;16
06/05/2024 15:58:38;1;1;cyclist;in;24
06/05/2024 15:59:20;1;2;cyclist;in;48
06/05/2024 16:00:59;1;3;cyclist;out;24
06/05/2024 16:01:53;1;2;cyclist;in;24
06/05/2024 16:04:55;1;3;cyclist;out;36
06/05/2024 16:05:15;1;3;cyclist;out;20
06/05/2024 16:05:45;1;3;cyclist;out;24
06/05/2024 16:05:50;1;1;cyclist;in;24
06/05/2024 16:06:23;1;1;cyclist;in;28
06/05/2024 16:08:23;1;2;cyclist;in;20
06/05/2024 16:10:33;1;2;cyclist;out;24
06/05/2024 16:10:52;1;1;cyclist;in;24
06/05/2024 16:12:08;1;2;cyclist;in;0
06/05/2024 16:12:08;1;3;cyclist;out;20
06/05/2024 16:13:50;1;2;cyclist;in;16
06/05/2024 16:13:50;1;1;cyclist;in;16
06/05/2024 16:14:14;1;1;cyclist;in;16
06/05/2024 16:15:32;1;1;cyclist;in;24
06/05/2024 16:15:51;1;1;cyclist;in;20
06/05/2024 16:15:54;1;3;cyclist;out;28
06/05/2024 16:16:11;1;3;cyclist;out;24
06/05/2024 16:17:46;1;3;cyclist;out;24
06/05/2024 16:17:49;1;1;cyclist;in;24
06/05/2024 16:19:37;1;1;cyclist;in;16
06/05/2024 16:20:26;1;2;cyclist;out;16
06/05/2024 16:21:08;1;3;cyclist;out;24
06/05/2024 16:21:09;1;1;cyclist;out;4
06/05/2024 16:21:09;1;1;cyclist;out;4
06/05/2024 16:21:23;1;3;cyclist;out;24
06/05/2024 16:21:44;1;3;cyclist;out;20
06/05/2024 16:21:47;1;2;cyclist;out;24
06/05/2024 16:23:16;1;2;cyclist;in;14
06/05/2024 16:23:16;1;1;cyclist;in;14
06/05/2024 16:23:53;1;3;cyclist;out;28
06/05/2024 16:24:20;1;2;cyclist;out;18
06/05/2024 16:25:05;1;3;cyclist;out;18
06/05/2024 16:25:37;1;1;cyclist;in;24
06/05/2024 16:26:11;1;1;cyclist;in;20
06/05/2024 16:26:20;1;1;cyclist;in;24
06/05/2024 16:27:05;1;2;cyclist;out;20
06/05/2024 16:27:19;1;2;cyclist;in;20
06/05/2024 16:27:19;1;1;cyclist;in;0
06/05/2024 16:28:14;1;1;cyclist;in;16
06/05/2024 16:28:34;1;3;cyclist;out;24
06/05/2024 16:29:43;1;1;cyclist;in;14
06/05/2024 16:29:45;1;1;cyclist;in;14
06/05/2024 16:30:51;1;3;cyclist;out;36
06/05/2024 16:31:29;1;1;cyclist;in;28
06/05/2024 16:31:47;1;3;cyclist;out;18
06/05/2024 16:31:49;1;3;cyclist;out;24
06/05/2024 16:31:49;1;2;cyclist;in;0
06/05/2024 16:32:13;1;3;cyclist;out;24
06/05/2024 16:32:29;1;3;cyclist;out;24
06/05/2024 16:32:36;1;3;cyclist;out;28
06/05/2024 16:33:02;1;3;cyclist;out;24
06/05/2024 16:33:51;1;3;cyclist;out;28
06/05/2024 16:34:08;1;3;cyclist;out;28
06/05/2024 16:34:27;1;3;cyclist;out;18
06/05/2024 16:34:55;1;1;cyclist;in;24
06/05/2024 16:36:35;1;3;cyclist;out;24
06/05/2024 16:39:22;1;1;cyclist;in;20
06/05/2024 16:40:13;1;1;cyclist;in;20
06/05/2024 16:40:25;1;3;cyclist;out;18
06/05/2024 16:40:25;1;3;cyclist;out;18
06/05/2024 16:41:58;1;1;cyclist;in;18
06/05/2024 16:41:59;1;1;cyclist;in;16
06/05/2024 16:42:39;1;1;cyclist;in;20
06/05/2024 16:43:00;1;3;cyclist;out;36
06/05/2024 16:43:39;1;2;cyclist;out;24
06/05/2024 16:44:51;1;3;cyclist;out;28
06/05/2024 16:45:37;1;3;cyclist;out;28
06/05/2024 16:47:06;1;3;cyclist;out;28
06/05/2024 16:48:02;1;3;cyclist;out;28
06/05/2024 16:48:38;1;3;cyclist;out;28
06/05/2024 16:48:47;1;3;cyclist;out;24
06/05/2024 16:49:41;1;3;cyclist;out;18
06/05/2024 16:49:41;1;3;cyclist;out;20
06/05/2024 16:50:17;1;2;cyclist;out;20
06/05/2024 16:50:19;1;2;cyclist;out;16
06/05/2024 16:50:30;1;1;cyclist;in;18
06/05/2024 16:50:51;1;3;cyclist;out;14
06/05/2024 16:51:12;1;3;cyclist;out;28
06/05/2024 16:51:13;1;2;cyclist;out;24
06/05/2024 16:51:13;1;2;cyclist;out;24
06/05/2024 16:52:23;1;1;cyclist;in;14
06/05/2024 16:52:23;1;1;cyclist;in;14
06/05/2024 16:53:13;1;1;cyclist;in;20
06/05/2024 16:53:16;1;1;cyclist;in;18
06/05/2024 16:54:21;1;1;cyclist;in;18
06/05/2024 16:54:21;1;2;cyclist;in;18
06/05/2024 16:54:54;1;3;cyclist;out;20
06/05/2024 16:54:55;1;1;cyclist;in;24
06/05/2024 16:55:26;1;3;cyclist;out;24
06/05/2024 16:57:06;1;1;cyclist;in;28
06/05/2024 16:57:24;1;3;cyclist;out;28
06/05/2024 16:57:28;1;1;cyclist;in;24
06/05/2024 16:58:07;1;1;cyclist;in;12
06/05/2024 16:58:32;1;1;cyclist;in;20
06/05/2024 16:58:36;1;1;cyclist;in;24
06/05/2024 16:59:23;1;2;cyclist;in;24
06/05/2024 16:59:59;1;3;cyclist;out;28
06/05/2024 17:01:28;1;1;cyclist;in;28
06/05/2024 17:03:58;1;3;cyclist;out;20
06/05/2024 17:04:13;1;3;cyclist;out;11
06/05/2024 17:05:01;1;2;cyclist;out;18
06/05/2024 17:05:01;1;2;cyclist;out;18
06/05/2024 17:05:17;1;3;cyclist;out;48
06/05/2024 17:05:38;1;1;cyclist;in;20
06/05/2024 17:05:50;1;2;cyclist;out;24
06/05/2024 17:05:52;1;1;cyclist;in;18
06/05/2024 17:05:52;1;2;cyclist;in;20
06/05/2024 17:06:43;1;1;cyclist;in;24
06/05/2024 17:08:24;1;1;cyclist;in;24
06/05/2024 17:09:25;1;3;cyclist;out;24
06/05/2024 17:10:09;1;3;cyclist;out;28
06/05/2024 17:11:21;1;3;cyclist;out;20
06/05/2024 17:11:47;1;1;cyclist;in;24
06/05/2024 17:12:39;1;2;cyclist;out;28
06/05/2024 17:12:43;1;3;cyclist;out;28
06/05/2024 17:16:55;1;3;cyclist;out;20
06/05/2024 17:17:32;1;3;cyclist;out;24
06/05/2024 17:18:00;1;1;cyclist;in;28
06/05/2024 17:18:05;1;1;cyclist;in;24
06/05/2024 17:18:52;1;1;cyclist;in;24
06/05/2024 17:18:57;1;3;cyclist;out;24
06/05/2024 17:19:45;1;3;cyclist;out;28
06/05/2024 17:20:06;1;3;cyclist;out;18
06/05/2024 17:20:09;1;3;cyclist;out;28
06/05/2024 17:21:01;1;3;cyclist;out;13
06/05/2024 17:22:37;1;2;cyclist;out;20
06/05/2024 17:23:18;1;2;cyclist;out;24
06/05/2024 17:23:55;1;3;cyclist;out;20
06/05/2024 17:23:58;1;3;cyclist;out;24
06/05/2024 17:24:11;1;1;cyclist;in;20
06/05/2024 17:24:12;1;1;cyclist;in;18
06/05/2024 17:24:13;1;3;cyclist;out;36
06/05/2024 17:24:27;1;1;cyclist;in;20
06/05/2024 17:24:42;1;3;cyclist;out;20
06/05/2024 17:25:02;1;3;cyclist;out;36
06/05/2024 17:25:17;1;2;cyclist;out;24
06/05/2024 17:26:06;1;1;cyclist;in;16
06/05/2024 17:26:06;1;2;cyclist;in;16
06/05/2024 17:26:31;1;3;cyclist;out;24
06/05/2024 17:28:58;1;3;cyclist;out;28
06/05/2024 17:29:28;1;3;cyclist;out;20
06/05/2024 17:29:32;1;3;cyclist;out;28
06/05/2024 17:29:33;1;1;cyclist;in;9
06/05/2024 17:29:45;1;1;cyclist;in;20
06/05/2024 17:30:00;1;1;cyclist;in;24
06/05/2024 17:30:11;1;1;cyclist;in;18
